"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"speed_ms";"impute_temp";"impute_sal";"CO2_CORSE";"CO2_PR";"CO2_LAMP";"impute_pCO2_w";"impute_ta";"impute_dic";"pCO2_atmos_dry";"pCO2_atmos";"impute_pCO2_atmos";"delta_pCO2"
2007-01-02;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-01";2007;"01";NA;15.46;38.16;NA;NA;380.899;347.476063459612;2561.86227;2248.9497;380.899;369.205832545837;369.205832545837;-21.7297690862255
2007-01-09;0;15.46;38.16;2561.86227;2248.9497;0.077;0.438;0.416;NA;NA;NA;NA;0.0777978441991181;1.72516719511544;1;1;2;1;0;8.13058352595055;1.25672963663476e-05;346.228111052527;347.476063459612;346.228111052527;347.476063459612;346.228111052527;347.476065190722;0.0020155868576091;0.00022079554602455;3.31967814153818;5.14739129907012;8.09136510248296;2551.1207091195;2239.52014150943;"2007-01";2007;"01";NA;15.46;38.16;NA;NA;385.582;347.476063459612;2561.86227;2248.9497;385.582;373.745069755208;373.745069755208;-26.2690062955963
2007-01-16;0;15.45;38.21;2565.31296;2252.90049;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;3;1;0;8.12911083210409;1.26341867499705e-05;348.063843600421;349.318574562891;348.063843600421;349.318574562891;348.063843600421;349.318576312778;0.00201962700769897;0.00022063929555105;3.31609432279797;5.14182225373726;8.08974415299413;2551.21414498822;2240.51867626276;"2007-01";2007;"01";NA;15.45;38.21;NA;383.516;NA;349.318574562891;2565.31296;2252.90049;383.516;371.742493612872;371.742493612872;-22.4239190499812
2007-01-23;0;15.42;38.24;2566.31316;2253.10053;0.198;0.299;0.301;NA;NA;NA;NA;0.094323381557358;1.5480703447352;1;1;4;1;0;8.13013625993134;1.26097579071894e-05;347.137090943616;348.388956386412;347.137090943616;348.388956386412;347.137090943616;348.388958128099;0.00201946130613001;0.00022102946596279;3.32103636263896;5.14975459874669;8.0902995085644;2550.20659205021;2238.95973169456;"2007-01";2007;"01";NA;15.42;38.24;NA;NA;NA;348.388956386412;2566.31316;2253.10053;NA;NA;372.846527604218;-24.4575712178062
2007-01-30;0;14.95;38.18;2561.11212;2253.4506;0.211;0.489;0.359;NA;NA;NA;NA;0.259617134427872;1.76870250009101;1;1;5;1;0;8.12962657609921;1.27953261663859e-05;347.186008985997;348.445550600309;347.186008985997;348.445550600309;347.186008985997;348.445552359937;0.00202365808342468;0.00021699719040892;3.25845864347105;5.05808888404165;8.08252580042754;2549.03773074908;2242.82668412782;"2007-01";2007;"01";NA;14.95;38.18;NA;385.794;NA;348.445550600309;2561.11212;2253.4506;385.794;373.950561595564;373.950561595564;-25.5050109952552
2007-02-06;0;14.75;38.17;2563.5126;2257.70145;0.357;0.682;0.404;NA;NA;NA;NA;0.121539217213353;2.13909022295502;1;2;6;1;0;8.12973666997152;1.28865438172327e-05;347.532531633479;348.796543637557;347.532531633479;348.796543637557;347.532531633479;348.796545408197;0.00202891172633366;0.0002159031798491;3.24087522428356;5.03299941103635;8.0795408335165;2552.0953314121;2247.6461907257;"2007-02";2007;"02";NA;14.75;38.17;NA;386.08;386.984;348.796543637557;2563.5126;2257.70145;386.984;375.104029944732;375.104029944732;-26.3074863071747
2007-02-13;0;NA;NA;NA;NA;NA;NA;0.448;NA;NA;NA;NA;NA;NA;1;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-02";2007;"02";NA;14.51;38.135;NA;NA;NA;346.286899345382;2559.936885;2255.60103;NA;NA;375.082220669222;-28.7953213238397
2007-02-20;0;14.27;38.1;2556.36117;2253.50061;0.213;0.213;NA;NA;NA;NA;NA;0.0845870220948086;1.86091448608579;1;2;8;1;0;8.13423564721533;1.28927871930655e-05;342.523823559842;343.777255053208;342.523823559842;343.777255053208;342.523823559842;343.777256790797;0.00202697415223172;0.00021363367057521;3.20516646702531;4.98282135832695;8.07659114115173;2549.65156062992;2247.58591023622;"2007-02";2007;"02";NA;14.27;38.1;NA;NA;NA;343.777255053208;2556.36117;2253.50061;NA;NA;375.060411393713;-31.2831563405048
2007-02-27;0;NA;NA;NA;NA;0.337;0.749;0.455;NA;NA;NA;NA;NA;NA;1;2;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-02";2007;"02";NA;14.2625;38.0825;NA;NA;NA;344.498538754657;2556.0736125;2253.925695;NA;NA;375.038602118203;-30.5400633635468
2007-03-06;0;NA;NA;NA;NA;0.053;0.397;0.666;NA;NA;NA;NA;NA;NA;1;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-03";2007;"03";NA;14.255;38.065;NA;386.47;386.894;345.219822456105;2555.786055;2254.35078;386.894;375.016792842694;375.016792842694;-29.7969703865888
2007-03-13;0;NA;NA;NA;NA;0.007;0.271;NA;NA;NA;NA;NA;NA;NA;1;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-03";2007;"03";NA;14.2475;38.0475;NA;NA;384.261;345.941106157554;2555.4984975;2254.775865;384.261;372.464622957519;372.464622957519;-26.5235167999656
2007-03-20;0;14.24;38.03;2555.21094;2255.20095;NA;NA;0.41;NA;NA;NA;NA;NA;NA;1;3;12;1;0;8.131240810777;1.30180209120804e-05;345.397952930986;346.662389859002;345.397952930986;346.662389859002;345.397952930986;346.662391627001;0.00203023817695968;0.00021194475212823;3.1811438368182;4.94596991568629;8.07315304766629;2553.19525953195;2253.42193268472;"2007-03";2007;"03";NA;14.24;38.03;NA;389.376;NA;346.662389859002;2555.21094;2255.20095;389.376;377.422598256672;377.422598256672;-30.7602083976697
2007-03-27;0;NA;NA;NA;NA;NA;NA;0.653;NA;NA;NA;NA;NA;NA;1;3;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-03";2007;"03";NA;14.17;38.055;NA;NA;391.387;345.105475829399;2554.56081;2254.175745;391.387;379.371862836651;379.371862836651;-34.2663870072524
2007-04-03;0;14.1;38.08;2553.91068;2253.15054;NA;NA;0.666;NA;NA;NA;NA;NA;NA;2;4;14;1;0;8.13423971580045;1.2952788153853e-05;342.293254077981;343.548561799796;342.293254077981;343.548561799796;342.293254077981;343.548563541325;0.00202794659039653;0.00021225116144961;3.18377029847518;4.95137920047212;8.07396760063862;2548.54532142857;2248.41703046218;"2007-04";2007;"04";NA;14.1;38.08;NA;NA;387.824;343.548561799796;2553.91068;2253.15054;387.824;375.918242897085;375.918242897085;-32.3696810972892
2007-04-10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;4;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-04";2007;"04";NA;14.935;38.045;NA;387.373;NA;350.376953008412;2547.984495;2244.723855;387.373;375.481088085762;375.481088085762;-25.1041350773506
2007-04-17;0;15.77;38.01;2542.05831;2236.29717;0.454;NA;0.384;NA;NA;NA;NA;0.153678727551645;14.2901763619543;2;4;16;1;0;8.1178971258543;1.28110859650588e-05;355.927451771848;357.205344217027;355.927451771848;357.205344217027;355.927451771848;357.205346034513;0.00200799372655675;0.00021549235747818;3.24563350358774;5.02948521511627;8.08351230912591;2541.38952328335;2235.70882557222;"2007-04";2007;"04";NA;15.77;38.01;NA;387.525;NA;357.205344217027;2542.05831;2236.29717;387.525;375.628421858093;375.628421858093;-18.4230776410657
2007-04-24;0;18.04;37.87;2537.75745;2228.34558;0.097;0.628;0.602;NA;NA;NA;NA;0;1.57183414778502;2;4;17;1;0;8.0920158399724;1.28520890224158e-05;381.215781779178;382.545870677657;381.215781779178;382.545870677657;381.215781779178;382.545872664929;0.00199610860199057;0.00021938488898701;3.32685868668865;5.12825127462597;8.09262418070586;2546.46905466068;2235.99503670452;"2007-04";2007;"04";NA;18.04;37.87;NA;NA;NA;382.545870677657;2537.75745;2228.34558;NA;NA;375.974462362843;6.57140831481399
2007-05-02;0;18.4;37.72;2530.30596;2216.14314;0;0.407;0.506;NA;NA;NA;NA;0.0885855138813534;1.50108640005546;2;5;18;1;0;8.09674613122568;1.2530220462052e-05;375.191885004282;376.495049227155;375.191885004282;376.495049227155;375.191885004282;376.495051137564;0.00198118220342936;0.00022243071610858;3.38012560303314;5.20621534726622;8.10288438357456;2549.08871898197;2232.59383138918;"2007-05";2007;"05";NA;18.4;37.72;NA;388.239;NA;376.495049227155;2530.30596;2216.14314;388.239;376.320502867593;376.320502867593;0.174546359561759
2007-05-09;0;18.82;37.33;2498.09952;2190.38799;NA;NA;0.589;NA;NA;NA;NA;NA;NA;2;5;19;1;0;8.08922013958749;1.25298947899184e-05;378.86015622815;380.169163911941;378.86015622815;380.169163911941;378.86015622815;380.169165842733;0.00195997495223627;0.0002178831429738;3.32425679105788;5.11622993363844;8.10179262024968;2542.93548781141;2229.70114170908;"2007-05";2007;"05";NA;18.82;37.33;NA;387.059;NA;380.169163911941;2498.09952;2190.38799;387.059;375.176727529763;375.176727529763;4.99243638217769
2007-05-15;0;20;37.57;2510.95209;2197.03932;0.117;2.678;0.41;NA;NA;NA;NA;0.0973971970224656;6.1662165434923;2;5;20;1;0;8.07608230995251;1.25829833137633e-05;393.709890697031;395.050341179325;393.709890697031;395.050341179325;393.709890697031;395.050343213332;0.00196207561006215;0.00022238072662408;3.39966077352491;5.21540519053643;8.10671066592607;2539.69069523556;2222.185098749;"2007-05";2007;"05";NA;20;37.57;NA;NA;NA;395.050341179325;2510.95209;2197.03932;NA;NA;374.789007076262;20.2613341030633
2007-05-22;0;20.45;37.47;2510.75205;2190.53802;0;0.199;0.378;NA;NA;NA;NA;0.027276463728539;1.7534869539775;2;5;21;1;0;8.08081129156404;1.22691368927296e-05;388.456520334742;389.771694880808;388.456520334742;389.771694880808;388.456520334742;389.771696842271;0.00195136666943179;0.00022690221367547;3.47644727198754;5.32723460554698;8.11834343222538;2546.26575660528;2221.52241152922;"2007-05";2007;"05";NA;20.45;37.47;NA;386.259;NA;389.771694880808;2510.75205;2190.53802;386.259;374.40128662276;374.40128662276;15.370408258048
2007-05-30;0;17.1;37.82;2529.35577;2218.14354;0;0.315;0.256;NA;NA;NA;NA;0.0953626169171522;1.51217863968627;2;5;22;1;0;8.11092205772194;1.25056008905839e-05;360.9229773306;362.197211731745;360.9229773306;362.197211731745;360.9229773306;362.197213548765;0.00198589113795032;0.00021974680115909;3.32503353509225;5.13726323661014;8.09706554351241;2541.39395187731;2228.70054257007;"2007-05";2007;"05";NA;17.1;37.82;NA;NA;386.113;362.197211731745;2529.35577;2218.14354;386.113;374.259768657232;374.259768657232;-12.0625569254868
2007-06-05;0;20.23;37.71;2517.90348;2202.24036;0;0.208;0.218;NA;NA;NA;NA;0;1.6274356043041;2;6;23;1;0;8.07317771413712;1.2617196892611e-05;397.58872027329;398.938513960012;397.58872027329;398.938513960012;397.58872027329;398.938516024298;0.00196572152681839;0.00022390163628899;3.42197848794719;5.24592383647126;8.10731522672033;2537.26683214002;2219.17617820207;"2007-06";2007;"06";NA;20.23;37.71;NA;NA;387.044;398.938513960012;2517.90348;2202.24036;387.044;375.162188012757;375.162188012757;23.776325947255
2007-06-12;0;21.49;37.56;2512.85247;2196.28917;0.043;0.469;0.275;NA;NA;NA;NA;0.0136411266567502;1.21698337102007;2;6;24;1;0;8.05794115399381;1.26925565055147e-05;413.551797763118;414.934035035868;413.551797763118;414.934035035868;413.551797763118;414.93403721099;0.00195854215860858;0.00022505445488589;3.45823336595351;5.28398145615561;8.11126573860357;2542.28950638978;2222.0177971246;"2007-06";2007;"06";NA;21.49;37.56;NA;NA;386.853;414.934035035868;2512.85247;2196.28917;386.853;374.97705149621;374.97705149621;39.9569835396581
2007-06-19;0;21.69;37.61;2519.75385;2199.13974;NA;NA;0.154;NA;NA;NA;NA;NA;NA;2;6;25;1;0;8.05984727051779;1.25807388214663e-05;412.221145235765;413.595528958116;412.221145235765;413.595528958116;412.221145235765;413.595531110226;0.00195857386375761;0.00022798513742092;3.50445707360907;5.35143430576928;8.11624051490465;2545.88264557299;2221.94390109014;"2007-06";2007;"06";NA;21.69;37.61;NA;NA;386.994;413.595528958116;2519.75385;2199.13974;386.994;375.113722956069;375.113722956069;38.4818060020467
2007-06-27;0;19.73;37.75;2523.55461;2205.39099;0;0.218;0.192;NA;NA;NA;NA;0;1.28343314075455;2;6;26;1;0;8.08352344785479;1.24604261434053e-05;387.352222423347;388.675460843165;387.352222423347;388.675460843165;387.352222423347;388.675462823213;0.00196749776726218;0.0002254327965944;3.43883541963904;5.27857551954209;8.11003964161459;2540.26689218543;2219.99622834437;"2007-06";2007;"06";NA;19.73;37.75;NA;NA;NA;388.675460843165;2523.55461;2205.39099;NA;NA;372.843619700817;15.8318411423481
2007-07-03;0;22.71;37.77;2525.10492;2200.59003;0;0.125;0.275;NA;NA;NA;NA;0.0136436212095434;2.39640461101908;3;7;27;1;0;8.04774289809836;1.26457145585852e-05;426.059820734109;427.462602153282;426.059820734109;427.462602153282;426.059820734109;427.462604403761;0.00195704506787831;0.0002308992475631;3.55825099992847;5.4172755678629;8.11962771388776;2540.48151866561;2213.99049880858;"2007-07";2007;"07";NA;22.71;37.77;NA;382.043;382.31;427.462602153282;2525.10492;2200.59003;382.31;370.573516445565;370.573516445565;56.8890857077174
2007-07-10;0;22.1;37.81;2522.90448;2204.79087;NA;NA;0.231;NA;NA;NA;NA;NA;NA;3;7;28;1;0;8.04692954108531;1.28796655885481e-05;427.105287518681;428.522126591342;427.105287518681;428.522126591342;427.105287518681;428.522128881927;0.00196544379874278;0.00022646740566866;3.4810087861564;5.3087578853;8.10949896873362;2535.5823919598;2215.87022110553;"2007-07";2007;"07";NA;22.1;37.81;NA;NA;383.091;428.522126591342;2522.90448;2204.79087;383.091;371.330540631027;371.330540631027;57.1915859603153
2007-07-17;0;22.9;37.88;2525.0049;2203.49061;NA;NA;0.205;NA;NA;NA;NA;NA;NA;3;7;29;1;0;8.03908399886156;1.28715657963937e-05;436.086033425545;437.518488729281;436.086033425545;437.518488729281;436.086033425545;437.518491077582;0.00196160691270575;0.00022901213149785;3.52869478647512;5.36892339693132;8.11379272765262;2533.00385955649;2210.47104487856;"2007-07";2007;"07";NA;22.9;37.88;NA;379.028;NA;437.518488729281;2525.0049;2203.49061;379.028;367.392270124583;367.392270124583;70.1262186046976
2007-07-24;0;22.59;37.95;2535.25695;2207.84148;0.032;0;0.167;NA;NA;NA;NA;0;1.51224001864855;3;7;30;1;0;8.05060941234603;1.26122384877311e-05;423.999533050082;425.397592234712;423.999533050082;425.397592234712;423.999533050082;425.397594469078;0.00196231282205901;0.00023291641945325;3.58272096508184;5.45574749565839;8.12069134712292;2538.59720948617;2210.75036205534;"2007-07";2007;"07";NA;22.59;37.95;NA;NA;385.132;425.397592234712;2535.25695;2207.84148;385.132;373.308884245019;373.308884245019;52.088707989693
2007-07-31;0;24.8;37.95;2535.45699;2202.09033;0;0.144;0.147;NA;NA;NA;NA;0.0273001855788343;1.24313345046478;3;7;31;1;0;8.02640336822919;1.2692555778521e-05;451.682331529655;453.131896052668;451.682331529655;453.131896052668;451.682331529655;453.131898474005;0.00195167828726922;0.00023771948695225;3.68863929702969;5.58033286244202;8.12993878763443;2538.79751304348;2204.99163478261;"2007-07";2007;"07";NA;24.8;37.95;NA;377.874;383.361;453.131896052668;2535.45699;2202.09033;383.361;371.59225193714;371.59225193714;81.5396441155277
2007-08-07;0;25.1;37.89;2539.80786;2205.04092;0;0.147;0.25;NA;NA;NA;NA;0;1.49196039547323;3;8;32;1;0;8.02414100904225;1.2700534007626e-05;455.245932246976;456.701601340529;455.245932246976;456.701601340529;455.245932246976;456.7016037849;0.00195334099327098;0.00023899939272139;3.71499059694653;5.61525191224317;8.13222203763487;2547.18127949327;2211.44246397466;"2007-08";2007;"08";NA;25.1;37.89;NA;NA;378.107;456.701601340529;2539.80786;2205.04092;378.107;366.499543780396;366.499543780396;90.2020575601332
2007-08-14;0;23.45;37.97;2543.0085;2206.59123;NA;NA;0.192;NA;NA;NA;NA;NA;NA;3;8;33;1;0;8.05018679505916;1.23587021498898e-05;424.94256092938;426.328992327091;424.94256092938;426.328992327091;424.94256092938;426.328994531431;0.001954827681155;0.0002394048466951;3.69402206213381;5.61111124778408;8.13339230378944;2545.01772451936;2208.33465209376;"2007-08";2007;"08";NA;23.45;37.97;NA;378.898;378.817;426.328992327091;2543.0085;2206.59123;378.817;367.187747585361;367.187747585361;59.1412447417297
2007-08-22;0;23.45;38.07;2549.75985;2212.9425;0.047;0;0.128;NA;NA;NA;NA;0.0545738931087641;0.994999015429432;3;8;34;1;0;8.04853579337944;1.24355013076518e-05;427.808556050846;429.204342724786;427.808556050846;429.204342724786;427.808556050846;429.204344958961;0.00196077350350225;0.00023973349519009;3.69615489507248;5.61399333233604;8.13173456211552;2545.07156028369;2208.87352245863;"2007-08";2007;"08";NA;23.45;38.07;NA;NA;382.89;429.204342724786;2549.75985;2212.9425;382.89;371.135711103142;371.135711103142;58.0686316216439
2007-08-28;0;24.09;38;2545.10892;2207.39139;NA;NA;0.249;NA;NA;NA;NA;NA;NA;3;8;35;1;0;8.04186412180987;1.24334953028471e-05;434.674666384701;436.081782791125;434.674666384701;436.081782791125;434.674666384701;436.081785066986;0.00195438462937114;0.000240573265326;3.72057547263138;5.64058829205112;8.13475476407731;2545.10892;2207.39139;"2007-08";2007;"08";NA;24.09;38;NA;NA;383.921;436.081782791125;2545.10892;2207.39139;383.921;372.135060572043;372.135060572043;63.9467222190824
2007-09-04;0;NA;38.06;2544.75885;2211.34218;NA;NA;0.174;NA;NA;NA;NA;NA;NA;3;9;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2540.74714398318;2207.85609143458;"2007-09";2007;"09";NA;23.6633333333333;38.06;NA;378.018;381.209;430.98267101823;2544.75885;2211.34218;381.209;369.506315897301;369.506315897301;61.476355120929
2007-09-11;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-09";2007;"09";NA;23.2366666666667;38.12;NA;NA;380.268;425.883559245336;2548.934685;2213.89269;380.268;368.594203530439;368.594203530439;57.2893557148971
2007-09-18;0;22.81;38.18;2553.11052;2216.4432;NA;0.27;0.255;NA;NA;NA;NA;NA;0.896333975676905;3;9;38;1;0;8.05631867962309;1.23886954063902e-05;419.405284965628;420.784447472441;419.405284965628;420.784447472441;419.405284965628;420.784449648613;0.00196466545507694;0.00023938904951666;3.67863961458958;5.59747564277553;8.12981479873322;2541.07385437402;2205.99375589314;"2007-09";2007;"09";NA;22.81;38.18;NA;NA;380.669;420.784447472441;2553.11052;2216.4432;380.669;368.982893285074;368.982893285074;51.801554187367
2007-09-25;0;22.03;38.17;2557.31136;2213.54262;NA;NA;0.199;NA;NA;NA;NA;NA;0.954588650620602;3;9;39;1;0;8.07837341134392;1.19232477025909e-05;395.412867477325;396.725659532922;395.412867477325;396.725659532922;395.412867477325;396.725661499053;0.0019578493367171;0.0002437700355803;3.73559146802478;5.69685757324992;8.14010319911734;2545.92171024365;2203.68403353419;"2007-09";2007;"09";NA;22.03;38.17;NA;NA;381.95;396.725659532922;2557.31136;2213.54262;381.95;370.224568037413;370.224568037413;26.5010914955089
2007-10-02;0;21.25;38.14;2549.5098;2208.09153;NA;NA;0.193;NA;NA;NA;NA;NA;0.905711394567721;4;10;40;1;0;8.08814637775776;1.18304445144433e-05;384.173766012921;385.461589075674;384.173766012921;385.461589075674;384.173766012921;385.461590962195;0.00195463645427239;0.00024162463121316;3.6934862184717;5.64501282487647;8.13798144227739;2540.15134766649;2199.98631725223;"2007-10";2007;"10";NA;21.25;38.14;NA;NA;383.111;385.461589075674;2549.5098;2208.09153;383.111;371.349926653702;371.349926653702;14.1116624219723
2007-10-09;0;21.33;38.14;2549.25975;2204.74086;NA;NA;0.153;NA;NA;NA;NA;NA;0.827818728646069;4;10;41;1;0;8.09164335091174;1.16846614382598e-05;380.257747032539;381.531174977449;380.257747032539;381.531174977449;380.257747032539;381.531176822609;0.00194940387272741;0.00024365232583432;3.72550350051305;5.69269057718513;8.14272205899658;2539.90221552176;2196.64794651285;"2007-10";2007;"10";NA;21.33;38.14;NA;NA;NA;381.531174977449;2549.25975;2204.74086;NA;NA;372.29063340401;9.24054157343875
2007-10-16;0;20.72;38.13;2548.90968;2209.89189;NA;NA;0.218;NA;NA;NA;NA;NA;0.954276461377424;4;10;42;1;0;8.09277732714611;1.18581374683961e-05;379.566905924771;380.847668377383;379.566905924771;380.847668377383;379.566905924771;380.847670239514;0.00195822026641445;0.00023981348611714;3.65954509347042;5.60127260175355;8.13450968307406;2540.21945554681;2202.35750904799;"2007-10";2007;"10";NA;20.72;38.13;NA;381.529;385.052;380.847668377383;2548.90968;2209.89189;385.052;373.231340154319;373.231340154319;7.61632822306433
2007-10-23;0;19.17;38.1;2546.80926;2208.24156;NA;NA;0.224;NA;NA;NA;NA;NA;NA;4;10;43;1;0;8.11647444203296;1.16068849463514e-05;355.90961781032;357.133927494132;355.90961781032;357.133927494132;355.90961781032;357.133929185571;0.00195788457504544;0.0002387501000082;3.62634228159448;5.57328580679104;8.13447320087176;2540.12472125984;2202.4456503937;"2007-10";2007;"10";NA;19.17;38.1;NA;384.368;384.141;357.133927494132;2546.80926;2208.24156;384.141;372.348306821469;372.348306821469;-15.2143793273366
2007-10-30;0;20.72;38.09;2546.40918;2216.54322;NA;NA;0.224;NA;NA;NA;NA;0.0389512173494815;0.895877999038074;4;10;44;1;0;8.07953172801576;1.23044528491005e-05;393.768246209594;395.096949284723;393.768246209594;395.096949284723;393.768246209594;395.096951288807;0.0019703836233694;0.00023385514378149;3.56971028141763;5.4638959733197;8.12120665121255;2540.39246101339;2211.30591651352;"2007-10";2007;"10";NA;20.72;38.09;NA;NA;384.952;395.096949284723;2546.40918;2216.54322;384.952;373.134410040943;373.134410040943;21.9625392437798
2007-11-06;0;19.18;38.06;2545.45899;2213.59263;0.06;0.07;NA;NA;NA;NA;NA;0.0681387759619899;0.846867644099017;4;11;45;1;0;8.10655411268609;1.19325939021929e-05;365.919823374878;367.178424587409;365.919823374878;367.178424587409;365.919823374878;367.178426374957;0.00196729217481406;0.00023436786128374;3.56094360583288;5.47275688480606;8.12468894946126;2541.44618024172;2210.10299369417;"2007-11";2007;"11";NA;19.18;38.06;NA;383.885;388.285;367.178424587409;2545.45899;2213.59263;388.285;376.365090719746;376.365090719746;-9.186666132337
2007-11-13;0;17.64;38.07;2545.25895;2218.54362;NA;NA;0.28;NA;NA;NA;NA;NA;NA;4;11;46;1;0;8.12226458600099;1.19586370057736e-05;351.053645005886;352.284625415329;351.053645005886;352.284625415329;351.053645005886;352.284627114846;0.00197623791913594;0.00023034706385828;3.48424496757078;5.3754883100804;8.11671320484581;2540.57893617021;2214.46434357762;"2007-11";2007;"11";NA;17.64;38.07;NA;NA;384.902;352.284625415329;2545.25895;2218.54362;384.902;373.085944984255;373.085944984255;-20.8013195689265
2007-11-22;0;16.63;38;2517.35337;2198.98971;NA;0.18;0.224;NA;NA;NA;NA;NA;1.06040585741842;4;11;47;1;0;8.12933091330978;1.19643107367254e-05;340.934772573118;342.145570118876;340.934772573118;342.145570118876;340.934772573118;342.145571756394;0.00196350857298858;0.00022351682627469;3.37373894408222;5.21772952523697;8.10820224317032;2517.35337;2198.98971;"2007-11";2007;"11";NA;16.63;38;NA;NA;388.465;342.145570118876;2517.35337;2198.98971;388.465;376.539564923822;376.539564923822;-34.3939948049457
2007-11-27;0;16.3;38.12;2546.90928;2228.49561;0.05;0.08;NA;NA;NA;NA;NA;0.0583612548731796;1.32285511045874;4;11;48;1;0;8.12890032828027;1.22322925970113e-05;345.435809721848;346.667725267723;345.435809721848;346.667725267723;345.435809721848;346.667726960539;0.00199198958311133;0.00022427373429165;3.37955000291312;5.23037801491068;8.10267064549219;2538.89172717733;2221.48040870934;"2007-11";2007;"11";NA;16.3;38.12;NA;383.73;387.674;346.667725267723;2546.90928;2228.49561;387.674;375.772847727022;375.772847727022;-29.1051224592991
2007-12-04;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-12";2007;"12";NA;16.1266666666667;38.1133333333333;NA;NA;387.324;347.939300211549;2548.70964;2232.47974;387.324;375.433592330208;375.433592330208;-27.4942921186588
2007-12-11;0;NA;NA;NA;NA;0.13;0.13;0.261;NA;NA;NA;NA;NA;NA;4;12;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-12";2007;"12";NA;15.9533333333333;38.1066666666667;NA;NA;386.053;349.210875155376;2550.51;2236.46387;386.053;374.201610589207;374.201610589207;-24.9907354338309
2007-12-18;0;15.78;38.1;2552.31036;2240.448;0.2;0.32;0.311;NA;NA;NA;NA;NA;1.09902300343894;4;12;51;1;0;8.12610238647152;1.25599426152121e-05;349.22877628013;350.482450099202;349.22877628013;350.482450099202;349.22877628013;350.482451848549;0.0020078003120786;0.00022008774530618;3.31284709833365;5.13327705799879;8.09184996868128;2545.61138267717;2234.56755905512;"2007-12";2007;"12";NA;15.78;38.1;NA;NA;391.597;350.482450099202;2552.31036;2240.448;391.597;379.57541607474;379.57541607474;-29.0929659755378
2007-12-25;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2007-12";2007;"12";NA;15.27;38.1;NA;386.096;389.155;346.470002935509;2554.61082;2243.33191;389.155;377.208382706112;377.208382706112;-30.7383797706028
2008-01-04;0;NA;38.1;2556.91128;NA;0.31;0.55;0.158;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2550.20022677165;NA;"2008-01";2008;"01";NA;14.76;38.1;NA;389.409;388.555;342.457555771816;2556.91128;2246.21582;388.555;376.62680202586;376.62680202586;-34.1692462540431
2008-01-08;0;NA;38;2551.5102;2249.09973;0.33;0.61;0.158;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2551.5102;2249.09973;"2008-01";2008;"01";NA;14.25;38;NA;385.599;387.574;338.445108608124;2551.5102;2249.09973;387.574;375.675917613647;375.675917613647;-37.230809005523
