"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"speed_ms";"impute_temp";"impute_sal";"CO2_CORSE";"CO2_PR";"CO2_LAMP";"impute_pCO2_w";"impute_ta";"impute_dic";"pCO2_atmos_dry";"pCO2_atmos";"impute_pCO2_atmos";"delta_pCO2";"Tmean";"pCO2_w_mean";"NpCO2";"TpCO2";"delta_pCO2_T";"delta_pCO2_bio";"Flux_CO2_2014";"SC";"K600";"k";"rho";"K0";"Flux_wan_92";"K600_M3";"Flux_HO"
2020-03-24;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-03";2020;"03";5.228319;14.3955026053877;37.95274;NA;417.004;418.932;383.976329497688;2542.61664;2266.82753337135;418.932;406.071262565911;406.071262565911;-22.0949330682226;18.8369699466636;411.319858003375;463.337151138828;340.868607098429;-79.3608216411399;43.1077223992594;-5.30888679540015e-05;887.555942558577;7.27119500449243;8.84357849446513;1.02838514607037;3.85928416411555e-08;-7.54097468089543e-05;3.90895069790382;-4.05398262920318e-05
2020-04-07;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-04";2020;"04";2.0252438;14.7118542621962;37.96106;420.392;416.655;420.613;390.56104587314;2540.31572;2259.23164455103;420.392;407.486442221192;407.486442221192;-16.9253963480521;18.8369699466636;411.319858003375;465.01826201879;345.460656174614;-74.4572161456499;45.1003896985258;-6.10211079989665e-06;872.531192285691;1.09102891155063;1.3156825506479;1.0283216378152;3.82191162554003e-08;-8.51080427320528e-06;0.586530580269697;-4.5753571844675e-06
2020-04-14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-04";2020;"04";2.9674823;15.2772488051939;37.96938;419.176;417.816;416.633;386.452779420062;2538.0148;2256.78726197819;419.176;406.307772042547;406.307772042547;-19.854992622485;18.8369699466636;411.319858003375;449.252859185678;353.822349943849;-62.800079765616;32.6304294762127;-1.53685404129116e-05;846.530608528231;2.34238301941634;2.78229784113248;1.02820080279243;3.75663219300602e-08;-2.07525765602411e-05;1.2592510217163;-1.11564603312575e-05
2020-04-23;0;15.5218;37.9777;2535.71388;2256.10208;0.012;0.135;NA;7.94236251522836;8.09140999039334;NA;8.09140999039334;0.028205965777502;1.52409477149468;2;4;17;1;0;8.0803091991619;1.42962902468961e-05;394.189571522552;395.609359168399;394.189571522552;395.609359168399;394.189571522552;395.60936140941;0.00204279425174486;0.00019901153800824;2.99635959542998;4.64587294003247;8.0422616149239;2537.20281744287;2257.42683311522;"2020-04";2020;"04";1.6759803;15.5218;37.9777;417.031;416.5;418.044;395.609359168399;2535.71388;2256.10208;417.031;404.228621110644;404.228621110644;-8.61926194224492;18.8369699466636;411.319858003375;455.164524715496;357.501467276394;-59.5551655470968;38.1078918920051;-2.12811217946985e-06;835.613458851228;0.747170050952832;0.881752183099035;1.02815128646052;3.72885288471368e-08;-2.83394796808403e-06;0.401674125136297;-1.52351338133841e-06
2020-05-05;0;17.3913;38.1149;2527.21048;2246.8984;NA;0.288;NA;7.94955118206717;8.06869630433094;NA;8.06869630433094;0.0340529323022244;1.30568671855957;2;5;18;1;0;8.05235875960408;1.45228041288523e-05;423.383690803141;424.873071945174;423.383690803141;424.873071945174;423.383690803141;424.873074430198;0.0020324063398861;0.00019996925598504;3.02176192067348;4.6646595414859;8.04304518590589;2519.59202936384;2240.12496950012;"2020-05";2020;"05";3.110452;17.3913;38.1149;417.868;416.147;419.13;424.873071945174;2527.21048;2246.8984;417.868;405.039926159596;405.039926159596;19.8331457855778;18.8369699466636;411.319858003375;451.665701984429;386.920527403632;-26.7926300392552;37.9525445415423;1.68665101016131e-05;758.261670504341;2.57352649738486;2.89309417333695;1.02781163423374;3.52557440675546e-08;2.02294492728243e-05;1.38351236513547;1.08752302481724e-05
2020-05-14;0;17.6055;37.7696;2517.30652;2236.49424;NA;0.128;NA;7.9492982187688;8.06498250571096;NA;8.06498250571096;0.0437958970472375;1.26618804574347;2;5;20;1;0;8.05518503371332;1.43166764208231e-05;419.165035165472;420.635600392741;419.165035165472;420.635600392741;419.165035165472;420.635602817499;0.0020218040075145;0.00020037355606466;3.0370722469854;4.68681978524102;8.04914564309343;2532.66245234263;2250.1371769889;"2020-05";2020;"05";5.1589975;17.6055;37.7696;416.954;418.5;417.781;420.635600392741;2517.30652;2236.49424;416.954;404.153984923345;404.153984923345;16.4816154693962;18.8369699466636;411.319858003375;443.127739880027;390.442213054749;-22.4921394872855;30.1933873379918;3.85582248253133e-05;750.043609076562;7.07965788453166;7.91552825951108;1.02749351044149;3.50942728504997e-08;4.57842315677228e-05;3.80598149431589;2.46133274969337e-05
2020-05-19;0;18.8885;37.3239;2511.5042;2233.69312;0.057;0.151;0.320386454;7.95112375498039;8.04637690356261;NA;8.04637690356261;0.0671972688707914;1.33615438972066;2;5;20;1;0;8.03640128329977;1.45612114061414e-05;441.116165432356;442.639076495405;441.116165432356;442.639076495405;441.116165432356;442.639079109135;0.0020198205439921;0.00019931136460175;3.04166859373953;4.68052123170757;8.04994566942033;2556.99858803608;2274.15512741166;"2020-05";2020;"05";6.5991173;18.8885;37.3239;416.347;416.768;411.961;442.639076495405;2511.5042;2233.69312;416.347;403.565619135156;403.565619135156;39.073457360249;18.8369699466636;411.319858003375;441.675297457993;412.217398479595;0.963779037411769;30.4216780158101;0.000149568506125867;703.314389039072;11.5838608710164;12.5415859528992;1.02682744640522;3.38954966886781e-08;0.000166102550855128;6.22741392689978;8.92957322266288e-05
2020-05-26;0;21.0181;37.0564;2518.0068;2237.24454;0.019;0.166;0.193727801;7.94376449716261;8.00536825196211;NA;8.00536825196211;0.0389842494814873;2.25328962002996;2;5;21;1;0;8.01146746081773;1.47626193849383e-05;473.635713195514;475.228160560731;473.635713195514;475.228160560731;473.635713195514;475.228163442189;0.00201981184989938;0.00020267007071567;3.1204886125111;4.7761150204321;8.05734342257066;2582.12504182813;2294.21348323097;"2020-05";2020;"05";1.7725859;21.0181;37.0564;416.298;421.449;417.594;475.228160560731;2518.0068;2237.24454;416.298;403.518123379602;403.518123379602;71.7100371811289;18.8369699466636;411.319858003375;433.344587446961;451.074699404131;41.8835731137699;24.1534611566;1.98052873325742e-05;634.049781546533;0.835788165585763;0.859176264702471;1.02605540781271;3.19808347035352e-08;1.97038917653342e-05;0.44931469052167;1.0592693693394e-05
2020-06-02;0;20.4652;37.5142;2539.86554;2233.04286;0.007;0.175;0.200744887;7.98753841429299;8.05826060495249;NA;8.05826060495249;0.0331204648669999;1.29559465509147;2;6;22;1;0;8.05469052301259;1.33484597281434e-05;422.905834409055;424.33742749386;422.905834409055;424.33742749386;422.905834409055;424.337429817913;0.00200034037941147;0.00021935402086037;3.35989095935373;5.14824262067563;8.09236194520706;2572.75619685346;2261.96023585736;"2020-06";2020;"06";3.1238377;20.4652;37.5142;413.74;412.717;411.239;424.33742749386;2539.86554;2233.04286;413.74;401.038651079459;401.038651079459;23.2987764144011;18.8369699466636;411.319858003375;396.095295315519;440.647522165744;28.2421321783413;-16.3100946718844;1.99846550528713e-05;651.144899756861;2.59572428560038;2.70409382738116;1.02655563973912;3.24018623079622e-08;2.04138463987253e-05;1.3954457625596;1.09743610339012e-05
2020-06-09;0;20.2451;37.2723;2520.7579;2228.84118;0.04;0.352;0.218443044;7.96605572919053;8.04003242942162;NA;8.04003242942162;0.0457897550572794;1.72637119067019;2;6;23;1;0;8.03901022349116;1.39632997304415e-05;439.150038460612;440.640720945389;439.150038460612;440.640720945389;439.150038460612;440.640723463021;0.002005590568685;0.00020928731158455;3.20892446250346;4.92075522490581;8.07325107726715;2569.97288066473;2272.35681296834;"2020-06";2020;"06";4.388979;20.2451;37.2723;409.454;417.256;417.824;440.640720945389;2520.7579;2228.84118;409.454;396.884226420188;396.884226420188;43.7564945252006;18.8369699466636;411.319858003375;415.160814676804;436.564031002921;25.4799062685847;4.07668994246779;7.40894117704776e-05;658.113463917784;5.12399435220931;5.3664045000953;1.02643047426671;3.26365822826425e-08;7.6635606720828e-05;2.75462854272906;4.11988412070617e-05
2020-06-15;0;NA;NA;2518.85714;2224.58948;0.029;0.395;0.184573076;NA;NA;NA;NA;NA;NA;2;6;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2020-06";2020;"06";2.3576157;21.1257078281896;37.37215;412.844;NA;411.766;459.336033694318;2518.85714;2224.58948;412.844;400.170157263615;400.170157263615;59.1658764307024;18.8369699466636;411.319858003375;416.950883449914;453.13258624544;42.3851502444036;6.20344744887791;2.89070618067028e-05;630.788165169872;1.47852157584381;1.51598117910574;1.02626637857404;3.1840381467372e-08;2.85590248230735e-05;0.794844305810768;1.53531599612764e-05
2020-06-23;0;23.0097;37.472;2536.56422;2235.09368;0.012;0.186;0.242979801;7.92189654574918;7.95241676822532;NA;7.95241676822532;0.0370440060838368;1.4593388712501;2;6;25;1;0;8.00854282129423;1.4114222864956e-05;478.525202188452;480.095018569855;478.525202188452;480.095018569855;478.525202188452;480.095021391003;0.00200394051093184;0.00021703894620319;3.35613510936685;5.10629440938295;8.08467346352312;2572.30573121264;2266.58731426131;"2020-06";2020;"06";1.041943;23.0097;37.472;410.18;420.018;413.57;480.095018569855;2536.56422;2235.09368;410.18;397.587939043294;397.587939043294;82.507079526561;18.8369699466636;411.319858003375;402.412450297127;490.721931492115;77.6825682727284;-10.6269129222599;7.87346237515735e-06;576.729699850515;0.288781627256234;0.283126221146382;1.02580697978506;3.02564384548589e-08;7.06787910511681e-06;0.155247265780607;3.79964929335227e-06
2020-06-30;0;24.4959;37.537;2537.61464;2239.8956;NA;0.093;0.324195407;7.99078515396024;7.99856293662151;NA;7.99856293662151;0.0370582045576423;1.42186479592217;2;6;26;1;0;7.97929849224617;1.4695419962754e-05;517.833029479211;519.501200497515;517.833029479211;519.501200497515;517.833029479211;519.501203700285;0.00200991358311151;0.00021528659692573;3.34730747042048;5.07021008404135;8.07767175273046;2568.9148392253;2267.52358472973;"2020-06";2020;"06";5.2089777;24.4959;37.537;410.262;414.998;412.617;519.501200497515;2537.61464;2239.8956;410.262;397.667421736262;397.667421736262;121.833778761253;18.8369699466636;411.319858003375;408.910530447723;522.562135504943;110.590670049792;-3.06093500742804;0.000290575724796484;537.398237487772;7.21749734863988;6.83060429219305;1.02541395228397;2.90998986287826e-08;0.000242168871043368;3.88008316111091;0.000130188528418051
2020-07-07;0;25.6216;37.7066;2543.2669;2236.44422;0.007;0.075;0.345549587;7.99274703450977;7.98318239509831;NA;7.98318239509831;0.0468203282321475;1.23488615712289;3;7;27;1;0;7.97442957564367;1.44552968297365e-05;524.433210629906;526.099621618228;524.433210629906;526.099621618228;524.433210629906;526.099624827036;0.00200036995506288;0.00022161896810737;3.45771286662508;5.21862285083799;8.08979836224946;2563.05639331045;2253.84628579612;"2020-07";2020;"07";4.486608;25.6216;37.7066;418.502;NA;414.812;526.099621618228;2543.2669;2236.44422;418.502;405.654463078396;405.654463078396;120.445158539832;18.8369699466636;411.319858003375;394.847943751539;548.046976270458;131.251677866689;-21.9473546522304;0.000213114117204752;508.980629081766;5.35448725794663;4.93165731564115;1.02519571759522;2.82581425165916e-08;0.000167851740927277;2.87854014242995;9.02360862879719e-05
2020-07-15;0;24.6999;37.5984;2549.5194;2244.44742;0.003;0.008;0.150365829;7.98906832782112;7.99369513818563;NA;7.99369513818563;0.029256921472687;0.925493949252666;3;7;29;1;0;7.98584343245447;1.44097338178797e-05;510.559822419027;512.20045514957;510.559822419027;512.20045514957;510.559822419027;512.200458249788;0.00200958100285581;0.0002204566833263;3.42896504995471;5.19042370341823;8.08739942721863;2576.75159581259;2268.42104876803;"2020-07";2020;"07";2.126299;24.6999;37.5984;405.657;404.561;411.068;512.20045514957;2549.5194;2244.44742;405.657;393.203790015324;393.203790015324;118.996665134246;18.8369699466636;411.319858003375;399.699942206787;527.090940564585;112.500512942783;-14.890485415015;4.7290083341991e-05;532.174287067164;1.20262521834867;1.13261321574465;1.02539838403732;2.89402282013782e-08;3.90048279586521e-05;0.646524083548343;2.09687608950648e-05
2020-07-21;0;25.873;37.3816;2534.86354;2239.84558;0.003;0.122;0.4063776;7.99529683547562;7.98187202894895;NA;7.98187202894895;0.0507380761108545;1.64898747360277;3;7;29;1;0;7.95650807654184;1.51011122248998e-05;550.361435386683;552.104947800005;550.361435386683;552.104947800005;550.361435386683;552.104951315524;0.00201053879472763;0.00021420567304746;3.35449245837496;5.0602199069546;8.07541052097839;2576.79752926574;2276.89911721275;"2020-07";2020;"07";4.156171;25.873;37.3816;408.892;408.465;409.474;552.104947800005;2534.86354;2239.84558;408.892;396.339479183019;396.339479183019;155.765468616986;18.8369699466636;411.319858003375;409.982337612289;553.906126919093;142.122610187716;-1.80117911908837;0.000236507338266456;502.753064271886;4.59481946341011;4.20600892591463;1.02487133896028;2.81209694404708e-08;0.000184234798818739;2.47014730551746;9.90435196657133e-05
2020-07-28;0;26.1408;37.9145;2541.61624;2265.10568;0.002;0.018;0.203340052;7.99028554390841;7.97276000662072;NA;7.97276000662072;0.0341400255291361;1.0456602104924;3;7;30;1;0;7.91498876125162;1.67637274853691e-05;616.694599360262;618.642054464535;616.694599360262;618.642054464535;616.694599360262;618.642058854078;0.00204597585534748;0.00020236609716715;3.15920921912805;4.75956301236824;8.03729159036704;2547.3477724881;2270.21366073666;"2020-07";2020;"07";2.1546085;26.1408;37.9145;407.617;410.658;411.917;618.642054464535;2541.61624;2265.10568;407.617;395.103620237482;395.103620237482;223.538434227053;18.8369699466636;411.319858003375;454.216896692716;560.216416100026;164.425157771819;58.4256383645089;9.12169530438886e-05;496.157103913806;1.23486185168042;1.12292915063595;1.02518962588736;2.78679260804804e-08;6.99534616637445e-05;0.663854303722932;3.76065602177273e-05
2020-08-04;0;26.3272;37.7471;2561.82432;2251.10008;0.001;0.048;0.155803359;7.99766631419631;7.97727033436829;NA;7.97727033436829;0.0390242357631963;1.4126773346277;3;8;31;1;0;7.96713532062595;1.45807283600646e-05;538.382393482984;540.078550649904;538.382393482984;540.078550649904;538.382393482984;540.078553982419;0.00201146351440729;0.00022505583723263;3.52121413965215;5.30246921419312;8.09310690267713;2578.98816491863;2266.18211836141;"2020-08";2020;"08";4.9509916;26.3272;37.7471;406.679;406.64;410.665;540.078550649904;2561.82432;2251.10008;406.679;394.194415774021;394.194415774021;145.884134875883;18.8369699466636;411.319858003375;393.420046575506;564.651025532713;146.658504074398;-24.5724748828089;0.000314325099906039;491.586509464947;6.52027654098997;5.90187991193841;1.02500405754836;2.77596479973838e-08;0.000239007972368635;3.50526144872769;0.000128489248303439
2020-08-11;0;26.8807;37.761;2554.22128;2246.3982;0.009;0.049;NA;7.99399850897842;7.96515427457287;NA;7.96515427457287;0.0419578691608504;1.77003661994843;3;8;32;1;0;7.95516342713145;1.48097307497302e-05;554.302369473115;556.037036567989;554.302369473115;556.037036567989;554.302369473115;556.037040060113;0.00200845848078753;0.00022312998846273;3.49953450289277;5.26040790419471;8.08931208427225;2570.38766558089;2260.61628664495;"2020-08";2020;"08";3.537142;26.8807;37.761;404.198;410.381;405.961;556.037036567989;2554.22128;2246.3982;404.198;391.789579661176;391.789579661176;164.247456906813;18.8369699466636;411.319858003375;395.671817238295;578.027205784086;160.365219329694;-21.9901692160968;0.000180630158561342;478.095673603912;3.32802535849162;2.97076575124384;1.02483755395572;2.73813879791333e-08;0.000133604941571329;1.78912641452745;7.18252129500001e-05
2020-08-19;0;26.7367;37.9992;2541.71628;2255.4018;0.014;0.184;NA;7.99385354395419;7.96720288256376;NA;7.96720288256376;0.0331686727232315;1.36284222924572;3;8;34;1;0;7.921523721076;1.61963537000458e-05;604.824166368644;606.720354675066;604.824166368644;606.720354675066;604.824166368644;606.720358845269;0.00203047147491882;0.00020873397138113;3.26509308826432;4.90941277832369;8.05291482807647;2541.76979094297;2255.4492831428;"2020-08";2020;"08";1.7037957;26.7367;37.9992;405.992;409.256;409.248;606.720354675066;2541.71628;2255.4018;405.992;393.528505895131;393.528505895131;213.191848779935;18.8369699466636;411.319858003375;434.375515442315;574.517027919008;172.344839232751;32.2033267560583;5.4399167119676e-05;481.595314093184;0.772176663432038;0.691802573787029;1.02506362807175;2.74497845960456e-08;4.04847731395359e-05;0.415117529589404;2.17643705223821e-05
2020-08-25;0;26.6747;37.5321;2526.31012;2211.78436;0.019;0.053;0.109479614;8.00010628143225;7.97439058523235;NA;7.97439058523235;0.0292759780906158;0.909507052681798;3;8;34;1;0;7.97531797262459;1.39511283137066e-05;518.951490440691;520.579519307909;518.951490440691;520.579519307909;518.951490440691;520.579522381924;0.00197126723013792;0.00022656600154837;3.5567145201708;5.35091752589474;8.10662898422366;2557.80477404675;2239.35792774718;"2020-08";2020;"08";2.2748635;26.6747;37.5321;411.069;408.97;408.018;520.579519307909;2526.31012;2211.78436;411.069;398.449647751201;398.449647751201;122.129871556708;18.8369699466636;411.319858003375;373.682561130499;573.012273608394;146.89695817741;-52.4327543004847;5.55544950393575e-05;483.104114772872;1.37655104900618;1.2351993794213;1.0247309212742;2.75481482047174e-08;4.15576877775935e-05;0.740025563939412;2.234116297818e-05
2020-09-01;0;21.831;37.9248;2555.37174;2242.19652;0.003;0.045;0.203070648;7.9949612831659;8.04425738901405;NA;8.04425738901405;0.0233806454858432;1.17098066141598;3;9;35;1;0;8.03729278102428;1.34947382182297e-05;444.583706268709;446.063463450745;444.583706268709;446.063463450745;444.583706268709;446.063465946664;0.00200450090214185;0.00022420087963992;3.4398035650861;5.24949071721638;8.09572031841392;2560.43871345399;2246.64250727756;"2020-09";2020;"09";3.1755564;21.831;37.9248;407.626;408.755;405.32;446.063463450745;2555.37174;2242.19652;407.626;395.112343947686;395.112343947686;50.9511195030593;18.8369699466636;411.319858003375;393.0016323306;466.854957723717;53.0618311201447;-20.7914942729722;4.5162711750495e-05;609.905205926764;2.68238614758854;2.70443683583993;1.02649005197619;3.11577197718157e-08;4.29334946830294e-05;1.44203465829008;2.3080788495012e-05
2020-09-07;0;24.7868;37.8889;2547.71868;2224.3894;0.013;0.059;0.166723667;8.00511059627667;8.00840433632786;NA;8.00840433632786;0.0214510290510011;1.00722331862201;3;9;36;1;0;8.01018276490757;1.33701174104963e-05;475.484562234102;477.010802014484;475.484562234102;477.010802014484;475.484562234102;477.010804698487;0.00197920133281414;0.00023181794977536;3.59864338058018;5.44463384666087;8.1133451666551;2555.18924645477;2230.91188184402;"2020-09";2020;"09";8.4034395;24.7868;37.8889;408.573;409.478;NA;477.010802014484;2547.71868;2224.3894;408.573;396.030272121351;396.030272121351;80.9805298931331;18.8369699466636;411.319858003375;370.873607922368;529.03202373932;106.137194092116;-52.0212217248364;0.000502668173543473;529.959860369717;18.7843335844226;17.6539403739184;1.02559182348286;2.88385453163454e-08;0.000412283182151112;10.0983447465129;0.000221640958825598
